
Training
(1, 1, 0.9999320925623969)
(1, 1, 0.9999428151221422)
(1, 1, 0.999921808366001)
(1, 1, 0.9896056576412832)
(1, 1, 0.9999995126161396)
(1, 1, 0.9999740996128061)
(1, 1, 0.9999952722843815)
(1, 1, 0.9903426962416741)
(1, 1, 0.997997879475771)
(1, 1, 0.9999999850146875)
(1, 1, 0.999998760700572)
(1, 1, 0.9983445259676063)
(1, 1, 0.9999999977421274)
(1, 1, 0.9999922933001598)
(1, 1, 0.9983617214851696)
(1, 1, 0.9999814229815821)
(1, 1, 0.9930550308234254)
(1, 1, 0.9999994918236437)
(1, 1, 0.9994773938893247)
(1, 1, 0.9999999442335632)
(1, 1, 0.9997326109030373)
(1, 1, 0.9999999686501598)
(1, 1, 0.9999988890350774)
(1, 1, 0.9999953848105176)
(1, 1, 0.9994150442772554)
(1, 1, 0.9954548142006109)
(1, 1, 0.99966723803329)
(1, 1, 0.9999514368460694)
(1, 1, 0.9998017360580911)
(1, 1, 0.99955519575968)
(1, 1, 0.9965660418045936)
(1, 1, 0.9999957807319823)
(1, 1, 0.9904681419131922)
(1, 1, 0.9999508565890999)
(1, 1, 0.995476897385218)
(1, 1, 0.9999918336403131)
(1, 1, 0.9999820840856486)
(1, 1, 0.9968981904070786)
(1, 1, 0.9999776678017496)
(1, 1, 0.9932486460329626)
(1, 1, 0.9999600505866469)
(1, 1, 0.9993365397086811)
(1, 1, 0.9999369563847055)
(1, 1, 0.9999883694227844)
(1, 1, 0.999953568400116)
(1, 1, 0.9999933277352494)
(1, 1, 0.9999700414555036)
(1, 1, 0.9999999994375584)
(1, 1, 0.9999990491647438)
(1, 1, 0.9999981722104315)
(1, 1, 0.9999285274205199)
(1, 1, 0.9999973013550284)
(1, 1, 0.9999743697030821)
(1, 1, 0.999999745908112)
(1, 1, 0.9999512016731069)
(1, 1, 0.9995088634404157)
(1, 1, 0.9996445951461306)
(1, 1, 0.9999600436620927)
(1, 1, 0.9999570112615203)
(1, 1, 0.9999925883691279)
(1, 1, 0.9999338679267616)
