
Training
(1, 1, 0.9987615986563272)
(1, 1, 0.9989220145622385)
(1, 1, 0.9986278745755203)
(1, 1, 0.9987892873886909)
(1, 1, 0.9997163450092625)
(1, 1, 0.9992138213851477)
(1, 1, 0.9999833450126805)
(1, 1, 0.9999776068937642)
(1, 1, 0.9999368065339065)
(1, 1, 0.9999999451381986)
(1, 1, 0.9999756405367736)
(1, 1, 0.9990880470199985)
(1, 1, 0.9999999676315546)
(1, 1, 0.9999999250140185)
(1, 1, 0.9992139582166727)
(1, 1, 0.9983708177916097)
(1, 1, 0.9970420846718)
(1, 1, 0.9999999772982157)
(1, 1, 0.9997712581837103)
(1, 1, 0.9999999530318548)
(1, 1, 0.9997489236658487)
(1, 1, 0.9999995859951314)
(1, 1, 0.9999856209558077)
(1, 1, 0.9999784288608854)
(1, 1, 0.9999296237307533)
(1, 1, 0.9930771036587926)
(1, 1, 0.9949787742681773)
(1, 1, 0.9994849608080129)
(1, 1, 0.9992694695706721)
(1, 1, 0.9991608528538889)
(1, 1, 0.998248929121438)
(1, 1, 0.9999918891557306)
(1, 1, 0.9985233775451835)
(1, 1, 0.999327013591199)
(1, 1, 0.9999441271344534)
(1, 1, 0.9999932685849072)
(1, 1, 0.9984680034908626)
(1, 1, 0.9986175411323396)
(1, 1, 0.9999724525555359)
(1, 1, 0.9987387523936965)
(1, 1, 0.9969137374869379)
(1, 1, 0.999141469927113)
(1, 1, 0.9999998292957064)
(1, 1, 0.9999654571245309)
(1, 1, 0.9999297557960317)
(1, 1, 0.999238146434384)
(1, 1, 0.9999947245060231)
(1, 1, 0.9999989914848807)
(1, 1, 0.9999999917489607)
(1, 1, 0.9995509798615262)
(1, 1, 0.9971865573965215)
(1, 1, 0.9999973034308705)
(1, 1, 0.9992263207266774)
(1, 1, 0.9999855805364535)
(1, 1, 0.9997371700600882)
(1, 1, 0.9999647632419549)
(1, 1, 0.9994647691503844)
(1, 1, 0.9998338744801978)
(1, 1, 0.9999642376181436)
(1, 1, 0.9999761949950879)
(1, 1, 0.9999950626595385)
(1, 1, 0.9997172242525565)
(1, 1, 0.9976527788508374)
(1, 1, 0.9989505355710975)
(1, 1, 0.9997656823485421)
(1, 1, 0.9967707666597875)
(1, 1, 0.9995558594365194)
(1, 1, 0.9999175662735035)
(1, 1, 0.999641240099619)
(1, 1, 0.9999652675128795)
(1, 1, 0.9999999970225173)
(1, 1, 0.9999617075874243)
(1, 1, 0.9999957975736177)
(1, 1, 0.9999998546806252)
(1, 1, 0.9983180046925076)
(1, 1, 0.9999780679815818)
(1, 1, 0.9963801269419602)
(1, 1, 0.9919485248145317)
(1, 1, 0.9999984654677379)
(1, 1, 0.9999931683440543)
(1, 1, 0.9984411355153097)
(1, 1, 0.9999990352480924)
(1, 1, 0.9993677264088933)
(1, 1, 0.9997493679407338)
(1, 1, 0.9991296982980398)
(1, 1, 0.9999988784750881)
(1, 1, 0.9999991536945082)
(1, 1, 0.99994646108377)
(1, 1, 0.9989446301190741)
(1, 1, 0.999770460056364)
(1, 1, 0.9999804467440836)
(1, 1, 0.9999998060336027)
(1, 1, 0.9999777552819241)
(1, 1, 0.9998795493550661)
(1, 1, 0.9999929167564648)
(1, 1, 0.9924492136138877)
(1, 1, 0.9986533823024378)
(1, 1, 0.9996381729544369)
(1, 1, 0.9999110423002275)
(1, 1, 0.9999930931505416)
(1, 1, 0.9999922449278661)
(1, 1, 0.9995679096239225)
(1, 1, 0.9995855171680896)
(1, 1, 0.9998841027731757)
(1, 1, 0.99942818017727)
